,Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
17845,2013-07-19,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17847,2013-07-19,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17849,2013-07-19,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17851,2013-07-19,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17853,2013-07-19,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17855,2013-07-19,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17857,2013-07-19,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17859,2013-07-19,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17861,2013-07-19,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17863,2013-07-19,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17865,2013-07-19,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17867,2013-07-19,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17869,2013-07-19,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17871,2013-07-19,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17873,2013-07-19,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17875,2013-07-19,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17877,2013-07-19,CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17879,2013-07-19,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17881,2013-07-19,CULEX RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17883,2013-07-19,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17885,2013-07-19,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17887,2013-07-19,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17889,2013-07-19,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17891,2013-07-19,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17893,2013-07-19,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17895,2013-07-19,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17897,2013-07-19,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17899,2013-07-19,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17901,2013-07-19,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17903,2013-07-19,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17905,2013-07-19,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17907,2013-07-19,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17909,2013-07-19,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17911,2013-07-19,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17913,2013-07-19,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17915,2013-07-19,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17917,2013-07-19,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17919,2013-07-19,CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17921,2013-07-19,CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17923,2013-07-19,CULEX RESTUANS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17925,2013-07-19,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17927,2013-07-19,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17929,2013-07-19,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17931,2013-07-19,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17933,2013-07-19,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17935,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17937,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17939,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17941,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17943,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17945,2013-07-19,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17947,2013-07-19,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17949,2013-07-19,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17951,2013-07-19,CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17953,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17955,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17957,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17959,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17961,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17963,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17965,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17967,2013-07-19,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17969,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17971,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17973,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17975,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17977,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17979,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17981,2013-07-19,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17983,2013-07-19,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17985,2013-07-19,CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17987,2013-07-19,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925198,-87.746381,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17989,2013-07-19,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17991,2013-07-19,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17993,2013-07-19,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17995,2013-07-19,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17997,2013-07-19,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
17999,2013-07-19,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18001,2013-07-19,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18003,2013-07-19,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18005,2013-07-19,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18007,2013-07-19,CULEX RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18009,2013-07-19,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,41.947227,-87.671457,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18011,2013-07-19,CULEX RESTUANS,17, W ADDISON ST,T224,41.947227,-87.671457,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18013,2013-07-19,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18015,2013-07-19,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18017,2013-07-19,CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18019,2013-07-19,CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18021,2013-07-19,CULEX PIPIENS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18023,2013-07-19,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18025,2013-07-19,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18027,2013-07-19,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18029,2013-07-19,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18031,2013-07-19,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,1,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18033,2013-07-19,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18035,2013-07-19,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18037,2013-07-19,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18039,2013-07-19,CULEX RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
18041,2013-07-19,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.668055,0,7,19,200,29,2,97,75,86.0,10,0,21,0.005,14.8333333333,15.0,9.16666666667,9.0,4.55,19.3833333333,96.5,73.0,10.0,0.0,20.0,0.2925
