,Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
19408,2013-08-15,CULEX PIPIENS,42, W 65TH ST,T235,41.776428,-87.627096,0,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19410,2013-08-15,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19412,2013-08-15,CULEX RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19414,2013-08-15,CULEX PIPIENS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19416,2013-08-15,CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,41.925652,-87.63359,0,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19418,2013-08-15,CULEX PIPIENS,21, N CANNON DR,T054C,41.925652,-87.63359,1,8,15,227,33,1,75,55,65.0,-7,0,0,0.0,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,74.5,56.0,-7.0,0.0,0.5,0.0
19420,2013-08-22,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19422,2013-08-22,CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19424,2013-08-22,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19426,2013-08-22,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19428,2013-08-22,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19430,2013-08-22,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19432,2013-08-22,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19434,2013-08-22,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19436,2013-08-22,CULEX PIPIENS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19438,2013-08-22,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19440,2013-08-22,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19442,2013-08-22,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19444,2013-08-22,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19446,2013-08-22,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19448,2013-08-22,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19450,2013-08-22,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19452,2013-08-22,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19454,2013-08-22,CULEX PIPIENS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19456,2013-08-22,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19458,2013-08-22,CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19460,2013-08-22,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19462,2013-08-22,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19464,2013-08-22,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19466,2013-08-22,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19468,2013-08-22,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19470,2013-08-22,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19472,2013-08-22,CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19474,2013-08-22,CULEX PIPIENS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19476,2013-08-22,CULEX PIPIENS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19478,2013-08-22,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19480,2013-08-22,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19482,2013-08-22,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19484,2013-08-22,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19486,2013-08-22,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19488,2013-08-22,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19490,2013-08-22,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19492,2013-08-22,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19494,2013-08-22,CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19496,2013-08-22,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19498,2013-08-22,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19500,2013-08-22,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19502,2013-08-22,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19504,2013-08-22,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19506,2013-08-22,CULEX PIPIENS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19508,2013-08-22,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19510,2013-08-22,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19512,2013-08-22,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19514,2013-08-22,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19516,2013-08-22,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19518,2013-08-22,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19520,2013-08-22,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19522,2013-08-22,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19524,2013-08-22,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19526,2013-08-22,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19528,2013-08-22,CULEX PIPIENS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19530,2013-08-22,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19532,2013-08-22,CULEX PIPIENS,30, W 18TH ST,T043,41.857402,-87.694991,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19534,2013-08-22,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19536,2013-08-22,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19538,2013-08-22,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19540,2013-08-22,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19542,2013-08-22,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19544,2013-08-22,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19546,2013-08-22,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19548,2013-08-22,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19550,2013-08-22,CULEX PIPIENS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19552,2013-08-22,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19554,2013-08-22,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19556,2013-08-22,CULEX PIPIENS,33, W 104TH ST,T095,41.704336,-87.703736,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19558,2013-08-22,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19560,2013-08-22,CULEX PIPIENS,17, N PULASKI RD,T039,41.911824,-87.726737,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19562,2013-08-22,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19564,2013-08-22,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19566,2013-08-22,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19568,2013-08-22,CULEX RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19570,2013-08-22,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19572,2013-08-22,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19574,2013-08-22,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19576,2013-08-22,CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19578,2013-08-22,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19580,2013-08-22,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19582,2013-08-22,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19584,2013-08-22,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19586,2013-08-22,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19588,2013-08-22,CULEX PIPIENS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19590,2013-08-22,CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19592,2013-08-22,CULEX PIPIENS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19594,2013-08-22,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19596,2013-08-22,CULEX PIPIENS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19598,2013-08-22,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,1,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19600,2013-08-22,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19602,2013-08-22,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19604,2013-08-22,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
19606,2013-08-22,CULEX PIPIENS,52, S KOLMAR,T114,41.798697,-87.736812,0,8,22,234,34,1,78,68,73.0,2,0,8,0.23,13.6166666667,14.0,10.3833333333,10.0,5.1,18.7166666667,78.0,67.5,2.0,0.0,8.0,0.295
