,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
16081,CULEX PIPIENS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16082,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16083,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16084,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16085,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16086,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16087,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951866,-87.725057,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16088,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16089,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16090,CULEX PIPIENS,51, W 72ND ST,T035,41.763733,-87.742302,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16091,CULEX PIPIENS,51, W 72ND ST,T035,41.763733,-87.742302,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16092,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16093,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16094,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.668055,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16095,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.668055,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16096,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16097,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16098,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16099,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16100,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16101,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16102,CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16103,CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16104,CULEX PIPIENS,34, W 77TH ST,T238,41.753391,-87.707394,0,9,23,266,38,1,62,48,55.0,-6,10,0,0.0,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16105,CULEX PIPIENS,34, W 77TH ST,T238,41.753391,-87.707394,0,9,23,266,38,2,62,48,55.0,-6,10,0,0.02,12.1333333333,12.0,11.8666666667,12.0,5.66666666667,17.8,62.0,48.0,-6.0,10.0,0.0,0.01
16106,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16107,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16108,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16109,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16110,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16111,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16112,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16113,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16114,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16115,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16116,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16117,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16118,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16119,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16120,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16121,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16122,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16123,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16124,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16125,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16126,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16127,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16128,CULEX SALINARIUS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16129,CULEX SALINARIUS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16130,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16131,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16132,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16133,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16134,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16135,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16136,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16137,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16138,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16139,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16140,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16141,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16142,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16143,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16144,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16145,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16146,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16147,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16148,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16149,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16150,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16151,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16152,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16153,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16154,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16155,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16156,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16157,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16158,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16159,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16160,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16161,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16162,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16163,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16164,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16165,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16166,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16167,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16168,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16169,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16170,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16171,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16172,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16173,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16174,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16175,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16176,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16177,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16178,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16179,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16180,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16181,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16182,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16183,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,9,30,273,39,2,58,47,53.0,-8,12,0,0.17,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
16184,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,9,30,273,39,1,57,45,51.0,-8,14,0,0.09,11.8,12.0,12.2,12.0,5.78333333333,17.5833333333,57.5,46.0,-8.0,13.0,0.0,0.13
